PulseTrain	ClickName	PathType	Delay_us	AmpRatio	Coherence
PulseTrain_202	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_003	Multipath_1	126.70	3.239693	0.563347
PulseTrain_202	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_004	Multipath_1	126.70	2.919659	0.514516
PulseTrain_202	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_005	Multipath_1	104.20	2.335392	0.249576
PulseTrain_202	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_006	Multipath_1	126.70	3.324305	0.567009
PulseTrain_202	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_010	Multipath_1	135.40	3.560573	0.418218
PulseTrain_202	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_011	Multipath_1	135.40	4.084730	0.495063
PulseTrain_202	Click_012	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_013	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_013	Multipath_1	133.70	4.204155	0.486987
PulseTrain_202	Click_014	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_015	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_015	Multipath_1	125.00	3.488437	0.513905
PulseTrain_202	Click_016	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_017	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_018	Direct	0.00	1.000000	1.000000
PulseTrain_202	Click_019	Direct	0.00	1.000000	1.000000
PulseTrain_203	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_203	Click_001	Multipath_1	116.30	1.825220	0.588406
PulseTrain_203	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_203	Click_002	Multipath_1	116.30	2.246126	0.384402
PulseTrain_203	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_203	Click_003	Multipath_1	107.60	2.033290	0.444533
PulseTrain_203	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_203	Click_004	Multipath_1	107.60	1.885020	0.564908
PulseTrain_203	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_203	Click_005	Multipath_1	107.60	1.885655	0.605237
PulseTrain_203	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_203	Click_006	Multipath_1	107.60	2.185226	0.373224
PulseTrain_203	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_203	Click_007	Multipath_1	138.90	2.698033	0.414901
PulseTrain_203	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_203	Click_008	Multipath_1	114.60	2.253537	0.447621
PulseTrain_203	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_001	Multipath_1	319.40	2.783894	0.653827
PulseTrain_204	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_002	Multipath_1	319.40	2.436624	0.539609
PulseTrain_204	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_003	Multipath_1	319.40	2.613061	0.575032
PulseTrain_204	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_004	Multipath_1	322.90	2.547612	0.633470
PulseTrain_204	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_005	Multipath_1	324.70	2.427049	0.573129
PulseTrain_204	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_006	Multipath_1	326.40	3.150068	0.521158
PulseTrain_204	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_007	Multipath_1	328.10	3.664171	0.460862
PulseTrain_204	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_008	Multipath_1	331.60	4.336632	0.453989
PulseTrain_204	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_012	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_013	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_014	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_015	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_016	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_017	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_018	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_019	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_020	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_021	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_022	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_023	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_024	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_025	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_026	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_027	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_028	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_029	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_030	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_031	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_032	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_033	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_033	Multipath_1	420.10	2.697331	0.483487
PulseTrain_204	Click_034	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_034	Multipath_1	423.60	1.836746	0.680149
PulseTrain_204	Click_035	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_035	Multipath_1	599.00	4.270599	0.649377
PulseTrain_204	Click_036	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_037	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_038	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_039	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_040	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_041	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_042	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_043	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_044	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_045	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_046	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_047	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_048	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_049	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_050	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_051	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_052	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_053	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_054	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_055	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_056	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_057	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_058	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_059	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_060	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_061	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_062	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_063	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_064	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_065	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_066	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_067	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_068	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_069	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_070	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_071	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_072	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_073	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_074	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_075	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_076	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_077	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_078	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_079	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_080	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_081	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_082	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_083	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_084	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_085	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_086	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_087	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_088	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_089	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_090	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_091	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_092	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_093	Direct	0.00	1.000000	1.000000
PulseTrain_204	Click_094	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_012	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_013	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_014	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_015	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_016	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_017	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_018	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_019	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_020	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_021	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_022	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_023	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_024	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_025	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_026	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_027	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_028	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_029	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_030	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_031	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_032	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_033	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_034	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_035	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_036	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_037	Direct	0.00	1.000000	1.000000
PulseTrain_205	Click_038	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_001	Multipath_1	418.40	2.808771	0.657594
PulseTrain_206	Click_001	Multipath_2	500.00	2.065623	0.300843
PulseTrain_206	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_002	Multipath_1	420.10	2.585859	0.710767
PulseTrain_206	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_003	Multipath_1	421.90	2.310802	0.660198
PulseTrain_206	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_004	Multipath_1	425.30	2.251018	0.681020
PulseTrain_206	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_005	Multipath_1	425.30	2.003615	0.615933
PulseTrain_206	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_006	Multipath_1	456.60	2.288348	0.534590
PulseTrain_206	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_007	Multipath_1	427.10	2.865430	0.576319
PulseTrain_206	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_008	Multipath_1	427.10	3.362299	0.624881
PulseTrain_206	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_009	Multipath_1	427.10	3.218713	0.581280
PulseTrain_206	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_010	Multipath_1	428.80	3.583394	0.588369
PulseTrain_206	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_011	Multipath_1	463.50	3.327917	0.495764
PulseTrain_206	Click_012	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_012	Multipath_1	461.80	3.351189	0.419349
PulseTrain_206	Click_013	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_013	Multipath_1	467.00	3.240577	0.459468
PulseTrain_206	Click_014	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_014	Multipath_1	460.10	2.976274	0.607776
PulseTrain_206	Click_015	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_016	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_016	Multipath_1	453.10	2.930670	0.430458
PulseTrain_206	Click_017	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_017	Multipath_1	453.10	2.800576	0.534362
PulseTrain_206	Click_018	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_019	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_020	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_021	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_022	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_023	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_024	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_025	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_026	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_027	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_028	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_029	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_030	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_031	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_032	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_033	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_034	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_035	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_036	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_037	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_038	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_039	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_039	Multipath_1	489.60	5.671011	0.628675
PulseTrain_206	Click_040	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_040	Multipath_1	489.60	4.900717	0.639538
PulseTrain_206	Click_041	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_041	Multipath_1	491.30	4.198569	0.488694
PulseTrain_206	Click_042	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_043	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_043	Multipath_1	500.00	3.099150	0.465521
PulseTrain_206	Click_044	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_044	Multipath_1	501.70	2.236755	0.491410
PulseTrain_206	Click_045	Direct	0.00	1.000000	1.000000
PulseTrain_206	Click_045	Multipath_1	503.50	1.689336	0.624617
PulseTrain_207	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_001	Multipath_1	2897.60	2.032228	0.665385
PulseTrain_207	Click_001	Multipath_2	1618.10	3.469459	0.724323
PulseTrain_207	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_002	Multipath_1	1618.10	2.225762	0.670360
PulseTrain_207	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_003	Multipath_1	1637.20	2.376033	0.493221
PulseTrain_207	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_004	Multipath_1	1647.60	3.243784	0.484466
PulseTrain_207	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_005	Multipath_1	1605.90	2.337687	0.717493
PulseTrain_207	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_006	Multipath_1	1605.90	1.624589	0.734311
PulseTrain_207	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_007	Multipath_1	1605.90	1.636568	0.688426
PulseTrain_207	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_008	Multipath_1	1605.90	2.197655	0.759608
PulseTrain_207	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_009	Multipath_1	1609.40	2.295448	0.716007
PulseTrain_207	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_010	Multipath_1	1612.80	3.066476	0.840592
PulseTrain_207	Click_010	Multipath_2	1671.90	4.788974	0.678780
PulseTrain_207	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_012	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_012	Multipath_1	1592.00	6.120793	0.718443
PulseTrain_207	Click_013	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_014	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_015	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_015	Multipath_1	1595.50	3.235315	0.584701
PulseTrain_207	Click_016	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_016	Multipath_1	1604.20	3.180780	0.593660
PulseTrain_207	Click_016	Multipath_2	1682.30	4.355763	0.562829
PulseTrain_207	Click_017	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_017	Multipath_1	1642.40	3.858328	0.564526
PulseTrain_207	Click_018	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_019	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_020	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_020	Multipath_1	1654.50	3.893170	0.470481
PulseTrain_207	Click_021	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_021	Multipath_1	1644.10	2.551070	0.482562
PulseTrain_207	Click_022	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_022	Multipath_1	1671.90	2.412483	0.504435
PulseTrain_207	Click_023	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_023	Multipath_1	1680.60	2.084407	0.647678
PulseTrain_207	Click_024	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_024	Multipath_1	1687.50	3.005986	0.531211
PulseTrain_207	Click_025	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_025	Multipath_1	1694.40	4.876922	0.681926
PulseTrain_207	Click_025	Multipath_2	1644.10	4.277289	0.494840
PulseTrain_207	Click_026	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_027	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_028	Direct	0.00	1.000000	1.000000
PulseTrain_207	Click_029	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_002	Multipath_1	1927.10	1.042899	0.366957
PulseTrain_208	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_003	Multipath_1	145.80	7.704712	0.749501
PulseTrain_208	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_004	Multipath_1	145.80	7.408695	0.770793
PulseTrain_208	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_012	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_013	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_014	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_015	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_016	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_017	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_018	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_019	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_020	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_021	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_021	Multipath_1	123.30	6.398240	0.691228
PulseTrain_208	Click_022	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_023	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_023	Multipath_1	123.30	6.922567	0.756996
PulseTrain_208	Click_024	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_024	Multipath_1	123.30	6.330684	0.689538
PulseTrain_208	Click_025	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_025	Multipath_1	123.30	6.478085	0.702553
PulseTrain_208	Click_026	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_026	Multipath_1	123.30	6.443920	0.695234
PulseTrain_208	Click_027	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_027	Multipath_1	123.30	5.375747	0.583745
PulseTrain_208	Click_028	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_028	Multipath_1	123.30	4.908819	0.529770
PulseTrain_208	Click_029	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_030	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_031	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_032	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_033	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_034	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_035	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_036	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_037	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_038	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_039	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_040	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_041	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_042	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_043	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_044	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_045	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_046	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_047	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_048	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_049	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_050	Direct	0.00	1.000000	1.000000
PulseTrain_208	Click_051	Direct	0.00	1.000000	1.000000
