file_path|duration_us|start_idx|end_idx
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_575\Pulse_33.wav|92.01|46|99
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_823\Pulse_19.wav|83.33|44|92
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_109\Pulse_3.wav|105.90|43|104
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_481\Pulse_8.wav|45.14|50|76
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_460\Pulse_49.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_181\Pulse_4.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_747\Pulse_17.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_774\Pulse_6.wav|107.64|44|106
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_128\Pulse_47.wav|97.22|50|106
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_055\Pulse_25.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_737\Pulse_19.wav|86.81|44|94
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_282\Pulse_2.wav|59.03|49|83
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_360\Pulse_64.wav|76.39|52|96
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_031\Pulse_20.wav|95.49|61|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_350\Pulse_86.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_137\Pulse_37.wav|78.12|37|82
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_774\Pulse_2.wav|109.38|44|107
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_427\Pulse_18.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_131\Pulse_69.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_126\Pulse_21.wav|114.58|49|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_806\Pulse_10.wav|53.82|46|77
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_371\Pulse_73.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_450\Pulse_9.wav|85.07|53|102
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_159\Pulse_14.wav|81.60|41|88
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_438\Pulse_27.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_144\Pulse_17.wav|88.54|50|101
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_437\Pulse_85.wav|111.11|52|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_322\Pulse_24.wav|43.40|46|71
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_722\Pulse_2.wav|105.90|46|107
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_321\Pulse_137.wav|111.11|51|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_131\Pulse_3.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_419\Pulse_11.wav|64.24|47|84
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_732\Pulse_31.wav|76.39|46|90
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_249\Pulse_33.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_021\Pulse_7.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_322\Pulse_26.wav|41.67|44|68
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_476\Pulse_30.wav|97.22|49|105
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_384\Pulse_15.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_473\Pulse_18.wav|118.06|48|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_321\Pulse_27.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_330\Pulse_148.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_738\Pulse_21.wav|102.43|46|105
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_573\Pulse_12.wav|45.14|42|68
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_212\Pulse_31.wav|107.64|48|110
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_320\Pulse_13.wav|79.86|50|96
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_369\Pulse_18.wav|69.44|46|86
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_525\Pulse_5.wav|119.79|47|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_190\Pulse_20.wav|90.28|64|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_235\Pulse_8.wav|114.58|49|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_043\Pulse_12.wav|86.81|46|96
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_474\Pulse_56.wav|118.06|48|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_018\Pulse_7.wav|109.38|52|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_206\Pulse_14.wav|45.14|44|70
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_647\Pulse_97.wav|62.50|45|81
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_396\Pulse_1.wav|112.85|50|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_775\Pulse_5.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_493\Pulse_9.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_035\Pulse_7.wav|85.07|41|90
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_783\Pulse_3.wav|69.44|41|81
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_766\Pulse_76.wav|34.72|44|64
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_465\Pulse_5.wav|111.11|52|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_215\Pulse_9.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_314\Pulse_10.wav|114.58|48|114
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_817\Pulse_3.wav|72.92|45|87
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_421\Pulse_12.wav|62.50|46|82
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_309\Pulse_24.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_562\Pulse_29.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_300\Pulse_14.wav|100.69|58|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_090\Pulse_28.wav|72.92|47|89
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_567\Pulse_46.wav|43.40|39|64
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_698\Pulse_12.wav|102.43|57|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_026\Pulse_9.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_378\Pulse_20.wav|74.65|48|91
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_148\Pulse_48.wav|88.54|43|94
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_262\Pulse_32.wav|93.75|46|100
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_379\Pulse_4.wav|74.65|54|97
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_298\Pulse_2.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_178\Pulse_20.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_435\Pulse_4.wav|116.32|47|114
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_439\Pulse_40.wav|79.86|48|94
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_102\Pulse_25.wav|78.12|48|93
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_321\Pulse_71.wav|112.85|50|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_448\Pulse_65.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_223\Pulse_2.wav|79.86|49|95
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_825\Pulse_23.wav|119.79|47|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_649\Pulse_13.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_147\Pulse_14.wav|116.32|49|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_262\Pulse_76.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_550\Pulse_7.wav|92.01|46|99
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_710\Pulse_32.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_604\Pulse_5.wav|62.50|45|81
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_068\Pulse_12.wav|52.08|45|75
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_646\Pulse_10.wav|72.92|47|89
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_030\Pulse_63.wav|97.22|47|103
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_435\Pulse_20.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_448\Pulse_133.wav|104.17|48|108
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_019\Pulse_52.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_302\Pulse_2.wav|98.96|58|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_703\Pulse_56.wav|116.32|45|112
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_289\Pulse_1.wav|112.85|44|109
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_020\Pulse_87.wav|112.85|50|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_387\Pulse_52.wav|90.28|48|100
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_343\Pulse_26.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_448\Pulse_21.wav|104.17|46|106
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_410\Pulse_5.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_650\Pulse_10.wav|55.56|45|77
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_747\Pulse_41.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_212\Pulse_10.wav|116.32|47|114
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_236\Pulse_74.wav|62.50|40|76
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_474\Pulse_21.wav|118.06|48|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_787\Pulse_5.wav|97.22|40|96
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_765\Pulse_29.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_448\Pulse_147.wav|104.17|49|109
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_157\Pulse_44.wav|104.17|51|111
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_204\Pulse_33.wav|88.54|47|98
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_184\Pulse_29.wav|38.19|45|67
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_308\Pulse_3.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_366\Pulse_22.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_137\Pulse_9.wav|86.81|50|100
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_522\Pulse_7.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_807\Pulse_2.wav|64.24|40|77
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_350\Pulse_2.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_694\Pulse_14.wav|59.03|43|77
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_262\Pulse_27.wav|85.07|45|94
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_640\Pulse_6.wav|62.50|48|84
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_116\Pulse_22.wav|62.50|48|84
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_202\Pulse_7.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_602\Pulse_1.wav|38.19|32|54
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_116\Pulse_18.wav|74.65|47|90
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_780\Pulse_5.wav|48.61|40|68
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_744\Pulse_3.wav|90.28|42|94
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_446\Pulse_23.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_385\Pulse_44.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_567\Pulse_31.wav|46.88|42|69
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_788\Pulse_20.wav|114.58|45|111
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_781\Pulse_42.wav|76.39|40|84
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_658\Pulse_6.wav|41.67|51|75
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_541\Pulse_11.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_741\Pulse_7.wav|88.54|44|95
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_402\Pulse_21.wav|114.58|45|111
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_057\Pulse_20.wav|93.75|62|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_557\Pulse_10.wav|45.14|44|70
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_059\Pulse_32.wav|100.69|46|104
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_349\Pulse_104.wav|112.85|45|110
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_140\Pulse_18.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_124\Pulse_12.wav|64.24|44|81
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_308\Pulse_13.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_011\Pulse_9.wav|46.88|49|76
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_602\Pulse_13.wav|17.36|36|46
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_443\Pulse_12.wav|65.97|49|87
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_365\Pulse_2.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_720\Pulse_15.wav|79.86|42|88
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_402\Pulse_1.wav|36.46|41|62
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_189\Pulse_17.wav|98.96|48|105
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_398\Pulse_13.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_355\Pulse_14.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_208\Pulse_54.wav|105.90|43|104
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_351\Pulse_11.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_740\Pulse_12.wav|79.86|44|90
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_022\Pulse_11.wav|102.43|44|103
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_355\Pulse_28.wav|118.06|48|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_380\Pulse_22.wav|119.79|47|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_466\Pulse_3.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_046\Pulse_5.wav|62.50|46|82
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_642\Pulse_4.wav|116.32|49|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_042\Pulse_10.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_135\Pulse_80.wav|95.49|48|103
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_429\Pulse_13.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_745\Pulse_15.wav|76.39|45|89
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_247\Pulse_68.wav|55.56|45|77
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_528\Pulse_6.wav|116.32|49|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_036\Pulse_4.wav|86.81|46|96
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_365\Pulse_58.wav|107.64|53|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_158\Pulse_3.wav|62.50|41|77
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_157\Pulse_37.wav|107.64|50|112
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_177\Pulse_22.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_455\Pulse_63.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_663\Pulse_4.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_295\Pulse_3.wav|105.90|49|110
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_128\Pulse_25.wav|116.32|49|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_196\Pulse_19.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_321\Pulse_3.wav|114.58|48|114
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_460\Pulse_88.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_247\Pulse_54.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_732\Pulse_44.wav|116.32|46|113
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_466\Pulse_8.wav|114.58|49|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_460\Pulse_34.wav|57.29|47|80
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_321\Pulse_73.wav|48.61|50|78
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_155\Pulse_19.wav|90.28|51|103
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_229\Pulse_11.wav|93.75|50|104
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_225\Pulse_9.wav|95.49|47|102
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_376\Pulse_2.wav|85.07|38|87
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_766\Pulse_21.wav|36.46|40|61
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_788\Pulse_41.wav|111.11|45|109
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_263\Pulse_2.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_378\Pulse_26.wav|39.93|47|70
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_648\Pulse_42.wav|118.06|48|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_721\Pulse_2.wav|65.97|41|79
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_810\Pulse_1.wav|79.86|45|91
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_049\Pulse_7.wav|104.17|46|106
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_584\Pulse_5.wav|81.60|46|93
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_132\Pulse_8.wav|85.07|49|98
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_027\Pulse_6.wav|88.54|47|98
